Country Name,2015 Total Pop,2016 Total Pop,2017 Total Pop,2018 Total Pop,2019 Total Pop,2015 Adults (%),2016 Adults (%),2017 Adults (%),2018 Adults (%),2019 Adults (%),2015 Total Unemployment,2016 Total Unemployment,2017 Total Unemployment,2018 Total Unemployment,2019 Total Unemployment,2015 Female Unemployment,2016 Female Unemployment,2017 Female Unemployment,2018 Female Unemployment,2019 Female Unemployment,2015 Male Unemployment,2016 Male Unemployment,2017 Male Unemployment,2018 Male Unemployment,2019 Male Unemployment,2015 Access to Electricity,2016 Access to Electricity,2017 Access to Electricity,2018 Access to Electricity,2015 Mortality (<5),2016 Mortality (<5),2017 Mortality (<5),2018 Mortality (<5),2019 Mortality (<5),2015 Female Life Expectancy,2016 Female Life Expectancy,2017 Female Life Expectancy, 2018 Female Life Expectancy,2015 Male Life Expectancy,2016 Male Life Expectancy,2017 Male Life Expectancy, 2018 Male Life Expectancy,2015 Military Expenditure (%GDP),2016 Military Expenditure (%GDP),2017 Military Expenditure (%GDP), 2018 Military Expenditure (%GDP),2019 Military Expenditure (%GDP),2015 Total GDP,2016 Total GDP,2017 Total GDP,2018 Total GDP,2019 Total GDP,2015 Total Labor Force,2016 Total Labor Force,2017 Total Labor Force,2018 Total Labor Force,2019 Total Labor Force,2015 Happiness Score,2016 Happiness Score,2017 Happiness Score,2018 Happiness Score,2019 Happiness Score
Pakistan,199426964.0,203627284.0,207896686.0,212215030.0,216565318.0,59.7533566223272,59.9862738229707,60.20754291181371,60.417411089113706,60.6232143782136,3.5659999847412096,3.78900003433228,3.9449999332428,4.08300018310547,4.45300006866455,6.18200016021729,5.78900003433228,5.22599983215332,4.55999994277954,5.59600019454956,2.82999992370605,3.24699997901917,3.60999989509583,3.96300005912781,4.16099977493286,71.19741058,71.41359711,70.79,71.09154670000002,76.1,73.8,71.6,69.4,67.2,67.543,67.742,67.928,68.109,65.684,65.872,66.041,66.194,17.96238619,18.03221557,17.71762521,18.75828123,18.4348763,270556000000.0,278655000000.0,304567000000.0,314568000000.0,278222000000.0,67754731.0,69170840.0,70602092.0,72040845.0,73943766.0,5.194,5.132000000000001,5.269000053,5.472,5.653
Panama,3968487.0,4037078.0,4106771.0,4176873.0,4246439.0,64.6010683668612,64.6703135287453,64.75061051644249,64.8329645962083,64.9070432896834,3.00200009346008,3.3150000572204603,3.9000000953674303,3.89400005340576,3.90199995040894,3.9289999008178698,3.93700003623962,5.11600017547607,4.99399995803833,5.05499982833862,2.4030001163482697,2.91100001335144,3.10700011253357,3.15100002288818,3.12299990653992,95.27893829,96.77424622,100.0,100.0,16.9,16.4,15.9,15.3,14.9,80.994,81.211,81.41199999999998,81.593,74.736,74.89399999999998,75.06,75.235,0.0,0.0,0.0,0.0,0.0,54091700000.0,57907700000.0,62219000000.0,65128200000.0,66800800000.0,1858187.0,1910880.0,1937154.0,2029802.0,2070438.0,6.7860000000000005,6.7010000000000005,6.452000141,6.43,6.321000000000001
Peru,30470734.0,30926032.0,31444297.0,31989256.0,32510453.0,64.5926973731581,65.34223336508221,65.82670091728549,66.12100436208901,66.35202530090861,3.0,3.53500008583069,3.4600000381469704,3.39000010490417,3.30999994277954,2.96199989318848,3.5720000267028795,3.50099992752075,3.46199989318848,3.40899991989136,3.03200006484985,3.50300002098084,3.42499995231628,3.328000068664549,3.2260000705719,93.852179,94.2,94.8,95.2,15.7,15.0,14.3,13.7,13.2,78.468,78.759,79.031,79.28,73.169,73.39,73.612,73.834,7.726630517999999,6.1950186270000005,5.868989904,5.488391527,5.434454999,189805000000.0,191896000000.0,211007000000.0,222045000000.0,226848000000.0,16583446.0,16965614.0,17810899.0,18346713.0,18864899.0,5.824,5.742999999999999,5.715000152999999,5.662999999999999,5.697
Philippines,102113212.0,103663927.0,105173264.0,106651922.0,108116615.0,63.11590120189339,63.315407952954395,63.5948947887491,63.9143910299006,64.209122714395,3.06800007820129,2.70799994468689,2.5520000457763703,2.33800005912781,2.15000009536743,3.21900010108948,2.8699998855590803,2.70199990272522,2.67600011825562,2.44199991226196,2.96900010108948,2.6029999256134,2.4590001106262203,2.125,1.96399998664856,89.08,92.30308533,93.0,94.85723114,29.8,29.3,28.7,28.0,27.3,75.007,75.143,75.268,75.387,66.64399999999999,66.81,66.971,67.123,6.071524436,5.605681609,6.5423579510000005,3.94634974,4.489293453,306446000000.0,318627000000.0,328481000000.0,346842000000.0,376796000000.0,43017635.0,43863054.0,43007823.0,43864623.0,44815390.0,5.073,5.279,5.429999828,5.524,5.631
Poland,37986412.0,37970087.0,37974826.0,37974750.0,37970874.0,69.4242208415248,68.87713145992471,68.18942444348541,67.42990642375979,66.6977162655768,7.500999927520749,6.16099977493286,4.88700008392334,3.84500002861023,3.47399997711182,7.71000003814697,6.22599983215332,4.90799999237061,3.84699988365173,3.5090000629425,7.330999851226809,6.10799980163574,4.8709998130798295,3.84400010108948,3.4460000991821302,100.0,100.0,100.0,100.0,4.8,4.7,4.6,4.5,4.4,81.6,82.0,81.8,81.7,73.5,73.9,73.9,73.7,5.131605073999999,4.721707725,4.597221867,4.946679863,4.726351005,477812000000.0,472630000000.0,526509000000.0,587412000000.0,595858000000.0,18315532.0,18376997.0,18443681.0,18391322.0,18260472.0,5.791,5.835,5.97300005,6.122999999999999,6.182
Portugal,10358076.0,10325452.0,10300300.0,10283822.0,10269417.0,65.1513051593257,64.961544860907,64.7752200096282,64.58823464028029,64.3912242168073,12.444000244140598,11.065999984741199,8.86699962615967,6.993000030517581,6.33400011062622,12.746000289917,11.1660003662109,9.34899997711182,7.43699979782104,6.94600009918213,12.1560001373291,10.9709997177124,8.4060001373291,6.56500005722046,5.743000030517581,100.0,100.0,100.0,100.0,3.6,3.6,3.6,3.7,3.7,84.3,84.3,84.6,84.5,78.1,78.1,78.4,78.3,3.717338267,4.472380451,3.686034475,4.225461767,4.410863571,199314000000.0,206286000000.0,221358000000.0,242313000000.0,238785000000.0,5216392.0,5203775.0,5248650.0,5267545.0,5239181.0,5.102,5.122999999999999,5.195000172,5.41,5.693
Paraguay,6688746.0,6777872.0,6867062.0,6956071.0,7044636.0,63.68411956441461,63.917893403711396,64.05463705652251,64.1292793944163,64.1998394239248,4.5560002326965305,5.25500011444092,4.61499977111816,4.53399991989136,4.80900001525879,4.94899988174438,6.7470002174377415,5.44299983978271,5.32100009918213,5.78399991989136,4.298999786376951,4.28599977493286,4.07499980926514,4.0019998550415,4.14599990844727,99.331532,98.4,99.3,100.0,22.2,21.5,20.8,20.1,19.4,75.70100000000002,75.90100000000002,76.085,76.25,71.752,71.906,72.041,72.15899999999998,5.218235132,4.887614625,4.584629679,4.853774194,5.307133428,36164068797.0,36054281572.0,39008900332.0,40384691791.0,38145288940.0,3240419.0,3338124.0,3406346.0,3534912.0,3596812.0,5.877999999999999,5.537999999999999,5.493000031,5.681,5.742999999999999
Romania,19815616.0,19702267.0,19587290.0,19472545.0,19356544.0,67.5084309171689,67.1542968794398,66.6687883755184,66.1267436456077,65.6359760773252,6.8119997978210405,5.90100002288818,4.92700004577637,4.1869997978210405,3.9760000705719,5.852000236511231,4.98299980163574,4.03900003433228,3.48799991607666,3.42300009727478,7.53599977493286,6.59100008010864,5.604000091552732,4.71600008010864,4.39300012588501,100.0,99.1,100.0,100.0,9.1,8.6,8.1,7.5,7.0,78.6,79.0,79.1,79.2,71.4,71.6,71.7,71.7,4.246465045,4.48781711,5.589394347000001,5.646035846,6.08247902,177729000000.0,188129000000.0,211695000000.0,241457000000.0,250077000000.0,9114728.0,8952240.0,9108470.0,9054882.0,8932844.0,5.124,5.528,5.8249998089999995,5.945,6.07
Rwanda,11369071.0,11668818.0,11980937.0,12301939.0,12626950.0,56.719629950415495,56.9103561137722,57.014107632935286,57.086230904481106,57.2057147608884,1.14300000667572,1.11300003528595,1.06299996376038,1.01699995994568,1.02999997138977,1.2150000333786,1.17499995231628,1.11300003528595,1.06099998950958,1.0700000524520898,1.0679999589920002,1.04700005054474,1.00800001621246,0.970000028610229,0.986999988555908,22.8,29.37,34.1,34.71657181,41.5,39.2,37.5,35.9,34.3,69.434,69.954,70.398,70.78399999999998,65.37100000000001,65.81,66.187,66.518,4.565663767,4.936717027,4.977276188,4.682381126,4.434616299,8545441361.0,8697268916.0,9253098954.0,9635951160.0,10354417725.0,5668191.0,5837087.0,6007191.0,6178259.0,6362559.0,3.465,3.515,3.4709999560000004,3.408,3.3339999999999996
Saudi Arabia,31717667.0,32442572.0,33099147.0,33699947.0,34268528.0,71.1564409828756,71.36899171040609,71.53340368933691,71.6430638491404,71.7211314124727,5.59000015258789,5.650000095367429,5.889999866485598,6.03999996185303,5.92700004577637,21.6569995880127,21.173999786377,20.3320007324219,22.488000869751,22.114000320434602,2.4719998836517303,2.5190000534057595,3.07399988174438,2.93099999427795,2.88499999046326,100.0,99.9,99.93,100.0,8.4,7.9,7.4,7.0,6.6,76.264,76.373,76.487,76.615,73.425,73.548,73.671,73.79899999999998,32.65251295,25.52313376,30.69767442,25.86326767,20.33935156,654270000000.0,644936000000.0,688586000000.0,786522000000.0,792967000000.0,13185854.0,13607874.0,13839522.0,14019589.0,14387604.0,6.4110000000000005,6.379,6.343999863,6.371,6.375
Senegal,14578459.0,14993528.0,15419381.0,15854360.0,16296364.0,53.464793501151284,53.557253637388285,53.6891458819127,53.8577459283503,54.06165448930821,6.756999969482419,6.705999851226809,6.6149997711181605,6.52699995040894,6.604000091552732,7.30399990081787,7.250999927520749,7.18499994277954,7.07200002670288,7.44600009918213,6.389999866485598,6.337999820709231,6.23000001907349,6.15799999237061,6.03399991989136,60.5,64.5,61.7,66.95944977,52.8,50.6,48.8,47.0,45.3,68.634,68.999,69.324,69.627,64.683,64.972,65.242,65.501,5.264749877,6.685639472,6.693847784,7.3870586089999986,6.299180587,17774766636.0,19040312815.0,20996564752.0,23236007428.0,23578084052.0,3763014.0,3877928.0,3997403.0,4122004.0,4255475.0,3.904,4.218999999999999,4.534999847,4.631,4.681
Singapore,5535002.0,5607283.0,5612253.0,5638676.0,5703569.0,78.3206357767099,77.9422580237773,77.20764444403959,76.2583371703582,75.27536736753909,3.7899999618530296,4.07999992370605,4.19999980926514,4.01900005340576,4.10900020599365,3.9779999256134,4.48799991607666,4.43599987030029,4.25500011444092,4.31400012969971,3.65599989891052,3.78699994087219,4.03200006484985,3.84899997711182,3.96199989318848,100.0,100.0,100.0,100.0,2.7,2.7,2.7,2.6,2.5,85.1,85.1,85.4,85.4,80.5,80.7,80.9,81.0,20.95495078,19.95955059,21.62514391,20.2237128,21.38229372,308004000000.0,318652000000.0,341863000000.0,373217000000.0,372063000000.0,3451949.0,3496292.0,3497085.0,3493801.0,3527065.0,6.797999999999999,6.739,6.5720000270000005,6.343,6.2620000000000005
Sierra Leone,7171914.0,7328838.0,7488431.0,7650154.0,7813215.0,55.098276415472895,55.37333769601,55.661599244594,55.973804435207214,56.3279520658269,4.63700008392334,4.586999893188481,4.5,4.41699981689453,4.42799997329712,3.80699992179871,3.7969999313354506,3.70099997520447,3.62400007247925,3.62800002098084,5.44500017166138,5.361000061035161,5.288000106811519,5.2020001411438,5.2189998626709,19.65712738,20.3,23.4,26.1,138.3,123.2,118.2,113.5,109.2,53.77,54.258,54.697,55.106,52.06800000000001,52.58600000000001,53.049,53.468,4.452292115,4.781444373999999,4.522711852,3.384465955,2.914700318,4218723875.0,3674794530.0,3739577973.0,4085114794.0,4121733705.0,2423877.0,2484881.0,2548635.0,2614289.0,2681359.0,4.507,4.635,4.709000111,4.571000000000001,4.374
El Salvador,6325124.0,6356143.0,6388122.0,6420744.0,6453553.0,63.871870338036096,64.2219345914653,64.4496680247071,64.5808290812314,64.67197216788949,3.99799990653992,4.4180002212524405,4.38500022888184,4.00600004196167,4.1100001335144,3.47399997711182,3.85199999809265,4.00600004196167,3.75099992752075,3.578000068664549,4.37599992752075,4.83199977874756,4.65799999237061,4.18900012969971,4.49399995803833,95.4,96.0,96.8,100.0,15.3,14.7,14.2,13.7,13.3,76.949,77.188,77.417,77.635,67.571,67.78699999999999,68.006,68.229,4.487318841,4.311335539,4.371648794,4.69273654,4.8504630330000005,23438240000.0,24191440000.0,24979200000.0,26117400000.0,27022640000.0,2665700.0,2729547.0,2743560.0,2757089.0,2789514.0,6.13,6.068,6.002999783,6.167000000000001,6.252999999999999
Serbia,7095383.0,7058322.0,7020858.0,6982604.0,6944975.0,66.8791048823238,66.59961194777979,66.2793608065934,65.964526556121,65.7185540515046,17.659999847412102,15.2569999694824,13.4770002365112,12.7329998016357,12.6859998703003,18.757999420165998,16.0990009307861,14.2729997634888,13.697999954223599,13.779999732971199,16.8059997558594,14.5900001525879,12.83899974823,11.960000038147,11.809000015258801,99.9,100.0,100.0,100.0,6.3,6.0,5.8,5.5,5.3,77.9,78.3,78.1,78.4,72.8,73.2,73.1,73.5,4.28085102,4.173834415,4.584390804,3.969040639,5.391386446,39655958843.0,40692643373.0,44179055280.0,50640650221.0,51475016532.0,3096714.0,3191611.0,3219215.0,3241884.0,3218840.0,5.122999999999999,5.1770000000000005,5.394999981000001,5.398,5.603
Slovenia,2063531.0,2065042.0,2066388.0,2073894.0,2087946.0,67.3167571054254,66.7402529155679,66.0745022380146,65.37134529801911,64.70807551425109,8.96199989318848,8.0,6.56400012969971,5.10799980163574,4.19500017166138,10.0380001068115,8.588000297546388,7.479000091552732,5.69700002670288,4.65999984741211,8.050999641418459,7.48999977111816,5.770999908447268,4.602000236511231,3.79399991035461,100.0,100.0,100.0,100.0,2.5,2.4,2.3,2.2,2.1,83.9,84.3,84.0,84.4,77.8,78.2,78.2,78.5,2.125366112,2.461164637,2.469167349,2.482870268,2.65011216,43090173395.0,44736333522.0,48586603448.0,54161636035.0,54174227309.0,1010900.0,998363.0,1029116.0,1037571.0,1034477.0,5.848,5.768,5.757999897,5.9479999999999995,6.117999999999999
Sweden,9799186.0,9923085.0,10057698.0,10175214.0,10285453.0,63.0971791970261,62.7714681374261,62.513417606807785,62.322689612278296,62.175940147338,7.43200016021729,6.9899997711181605,6.71799993515015,6.34600019454956,6.47599983215332,7.28999996185303,6.58599996566772,6.44199991226196,6.29199981689453,6.21999979019165,7.56099987030029,7.3579998016357395,6.96999979019165,6.39499998092651,6.71000003814697,100.0,100.0,100.0,100.0,2.9,2.8,2.7,2.7,2.6,84.1,84.1,84.1,84.3,80.4,80.6,80.8,80.9,2.220924236,2.174447864,2.135680206,2.130107514,2.315168909,505104000000.0,515655000000.0,541019000000.0,555455000000.0,530884000000.0,5186060.0,5250661.0,5336002.0,5411383.0,5470074.0,7.364,7.291,7.28399992,7.314,7.343
Chad,14110975.0,14561666.0,15016773.0,15477751.0,15946876.0,49.7186268135263,49.9074968101164,50.132708449023596,50.393181066809,50.687413635122006,1.8329999446868896,1.85599994659424,1.84800004959106,1.83800005912781,1.89100003242493,1.56099998950958,1.5820000171661397,1.625,1.6419999599456798,1.7059999704361,2.05800008773804,2.0840001106262203,2.0329999923706104,2.00300002098084,2.0460000038147,7.7,10.41574097,10.9,11.75935555,129.4,125.6,121.5,117.7,113.8,54.552,54.856,55.132,55.4,51.743,52.041,52.315,52.577,11.00759499,21.13650438,14.76643345,17.20097264,13.97526258,10950392220.0,10097778354.0,10000395242.0,11239167048.0,11314951343.0,5221720.0,5408037.0,5597518.0,5788876.0,5995556.0,3.667,3.763,3.9360001089999996,4.301,4.35
Togo,7323158.0,7509952.0,7698475.0,7889094.0,8082366.0,55.0613273672369,55.2670183866712,55.512196313191396,55.796008489188786,56.114298709066105,2.2039999961853,2.17499995231628,2.1259999275207497,2.0789999961853,2.0380001068115203,1.70000004768372,1.6610000133514398,1.6219999790191697,1.58599996566772,1.54700005054474,2.69899988174438,2.68199992179871,2.6240000724792503,2.56699991226196,2.5239999294281,45.13739395,47.41503525,48.0,51.34528351,75.8,73.5,71.3,69.1,66.9,60.706,61.023,61.317,61.612,59.128,59.398,59.644,59.892,5.462204837000001,5.904090387999999,8.602319801,7.904558802,12.21015467,4180866177.0,4486979198.0,4819949975.0,5364369026.0,5490272413.0,3315730.0,3407416.0,3501093.0,3596555.0,3700152.0,2.839,3.303,3.4949998860000004,3.9989999999999997,4.085
Thailand,68714511.0,68971331.0,69209858.0,69428524.0,69625582.0,71.423750654356,71.34828152019391,71.20921441628,71.0121180433042,70.7702134540146,0.597000002861023,0.6880000233650211,0.8299999833106991,0.765999972820282,0.754000008106232,0.606000006198883,0.71399998664856,0.845000028610229,0.742999970912933,0.741999983787537,0.5889999866485601,0.666000008583069,0.8180000185966491,0.7839999794960021,0.763999998569489,99.6,100.0,99.9,100.0,10.8,10.3,9.9,9.4,9.0,79.863,80.189,80.468,80.704,72.41199999999998,72.704,72.977,73.22800000000002,6.504277372000001,6.772782573,6.433612499,6.380959889,6.257181749,401296000000.0,413430000000.0,456295000000.0,506514000000.0,543549000000.0,38916820.0,38662091.0,38490554.0,38907795.0,38989896.0,6.455,6.474,6.423999786,6.072,6.007999999999999
Tunisia,11179949.0,11303946.0,11433443.0,11565204.0,11694719.0,68.5449906792956,68.172120441138,67.8360402898759,67.5142005746377,67.18043417716999,15.2180004119873,15.513999938964801,15.378999710083,15.4589996337891,16.0219993591309,22.4160003662109,23.443000793457,23.121000289917003,23.1310005187988,23.4099998474121,12.5719995498657,12.625,12.581000328064,12.7049999237061,13.383000373840304,99.9,100.0,100.0,99.8,17.2,17.1,17.1,17.0,16.9,77.99,78.165,78.35,78.536,73.903,74.102,74.297,74.493,7.782098015,8.176320864,7.073337201,6.891645835,7.887130631000002,43173480832.0,41801210428.0,39802430355.0,39770297329.0,38796687568.0,3993436.0,4012596.0,4036987.0,4061682.0,4087299.0,4.739,5.045,4.804999828,4.592,4.461
Turkey,78529409.0,79821724.0,81101892.0,82319724.0,83429615.0,66.5313462374332,66.62572399055959,66.7415314649495,66.8673769209477,66.9828933047336,10.236000061035199,10.83899974823,10.819000244140598,10.890000343322802,13.4899997711182,12.562000274658198,13.5959997177124,13.854000091552699,13.734999656677198,16.4220008850098,9.15499973297119,9.52600002288818,9.34099960327148,9.48799991607666,12.046999931335401,100.0,100.0,100.0,100.0,13.0,12.1,11.4,10.7,10.0,79.52199999999998,79.816,80.08800000000002,80.336,73.47,73.82600000000002,74.149,74.447,5.461075788,5.884679814,6.143463838,7.358884887999999,7.808615207000001,864314000000.0,869683000000.0,858989000000.0,778382000000.0,761425000000.0,29780340.0,30831360.0,31954592.0,32826049.0,33368843.0,5.332000000000001,5.388999999999999,5.5,5.483,5.372999999999999
Tanzania,51482633.0,53050790.0,54663906.0,56318348.0,58005463.0,52.7799559125113,52.9287229993725,53.099890214731396,53.3004626710946,53.535652322954505,2.1029999256134,2.07699990272522,2.0329999923706104,1.99000000953674,1.9800000190734897,2.67000007629395,2.6449999809265097,2.59599995613098,2.54800009727478,2.46199989318848,1.5759999752044698,1.5490000247955302,1.50800001621246,1.46899998188019,1.53100001811981,26.52727509,32.8,32.73287201,35.55897903,57.9,55.8,53.8,51.8,50.3,65.127,65.786,66.346,66.824,61.082,61.879,62.581,63.17,6.363378384,6.467470503,6.920059692000001,7.442157014,7.593291474,47378599025.0,49774021003.0,53320625959.0,58001200572.0,63177068175.0,23877145.0,24659135.0,25467538.0,26304005.0,27170342.0,3.781,3.6660000000000004,3.348999977,3.303,3.2310000000000003
Uganda,38225453.0,39647506.0,41162465.0,42723139.0,44269594.0,50.129642675523,50.4247680770889,50.7597569174302,51.1284878975505,51.537434474777406,1.85899996757507,1.8329999446868896,1.78999996185303,1.74899995326996,1.84300005435944,2.38100004196167,2.3289999961853,2.30399990081787,2.24499988555908,2.2960000038147004,1.35699999332428,1.35500001907349,1.29100000858307,1.26600003242493,1.40299999713898,18.5,26.7,31.82337379,42.65,56.1,52.8,50.2,48.0,45.8,63.303,64.018,64.64,65.173,59.31800000000001,59.83,60.27,60.655,6.2658854910000015,6.328030992,6.884761154,7.187999812,8.704515365,32248116584.0,29078719934.0,30756466548.0,32916147253.0,35165157017.0,14078249.0,14657926.0,15285775.0,15935453.0,16658774.0,3.931,3.739,4.0809998510000005,4.1610000000000005,4.189
Ukraine,45154036.0,45004674.0,44831135.0,44622518.0,44385155.0,69.0666495939741,68.67125428353029,68.2158166427496,67.7529003875501,67.3552912355191,9.14000034332275,9.35000038146973,9.51000022888184,8.79899978637695,8.88199996948242,8.076999664306639,7.69299983978271,7.7470002174377415,7.4239997863769505,7.7960000038147,10.0959997177124,10.8339996337891,11.086000442504899,10.0290002822876,9.85200023651123,100.0,100.0,100.0,100.0,9.5,9.2,8.9,8.6,8.4,76.25,76.46,76.78,76.72,66.37,66.73,67.02,66.69,7.553243864,7.779052699,6.955611566,7.64802682,8.121522094,91030959455.0,93355993629.0,112190000000.0,130902000000.0,153781000000.0,20945249.0,20755122.0,20610189.0,20432109.0,20203893.0,4.681,4.324,4.096000195,4.103,4.332
Uruguay,3412009.0,3424132.0,3436646.0,3449299.0,3461734.0,64.4317175013313,64.4669053064298,64.5227418284307,64.5774993948021,64.60068855665979,7.48799991607666,7.84100008010864,7.889999866485598,8.336000442504881,8.73099994659424,8.85599994659424,9.45100021362305,9.48200035095215,10.08899974823,10.6579999923706,6.3649997711181605,6.5,6.56300020217896,6.8730001449585,7.1220002174377415,99.70948,99.7,100.0,100.0,8.8,8.4,8.0,7.5,7.1,80.992,81.115,81.238,81.359,73.529,73.66199999999998,73.805,73.958,5.856927881,5.765246252000001,6.038643064,6.426032759,6.016836572000001,53274304222.0,52687612262.0,59530088537.0,59596885024.0,56045912953.0,1749234.0,1750871.0,1748271.0,1749881.0,1762838.0,6.485,6.545,6.453999996,6.379,6.292999999999999
United States,320635163.0,322941311.0,324985539.0,326687501.0,328239523.0,66.1333886980394,65.9429787679709,65.7221060220984,65.4833059619314,65.24107673258891,5.28000020980835,4.86899995803833,4.355000019073491,3.8959999084472696,3.68199992179871,5.17700004577637,4.788000106811519,4.30800008773804,3.83699989318848,3.6159999370575,5.367000102996831,4.93800020217896,4.39599990844727,3.94600009918213,3.73799991607666,100.0,100.0,100.0,100.0,6.8,6.7,6.7,6.6,6.5,81.2,81.1,81.1,81.1,76.3,76.1,76.1,76.1,9.893989394,9.642237094,9.400246317,9.437197185,9.430630707,18224700000000.0,18715000000000.0,19519400000000.0,20580200000000.0,21433200000000.0,160596354.0,162547573.0,164268059.0,165483017.0,165890069.0,7.119,7.104,6.993000031,6.886,6.892
South Africa,55386367.0,56203654.0,57000451.0,57779622.0,58558270.0,65.6794387687497,65.6644204598072,65.6305615480971,65.6025058468641,65.61641933752479,25.1560001373291,26.551000595092802,27.070999145507802,26.9200000762939,28.1809997558594,27.5429992675781,29.0060005187988,29.297000885009798,29.059999465942397,30.3349990844727,23.2150001525879,24.556999206543,25.238000869751,25.149000167846694,26.391000747680696,85.5,84.2,84.4,91.22987366,37.1,36.2,35.6,35.0,34.5,66.108,66.654,67.064,67.398,59.342,59.803,60.162,60.463,3.338169633,3.277504569,3.1958476910000004,2.98255855,2.767063135,317621000000.0,296357000000.0,349554000000.0,368289000000.0,351432000000.0,21690077.0,22092829.0,22696993.0,22947458.0,23300226.0,4.6419999999999995,4.459,4.828999996,4.724,4.7219999999999995
Zambia,15879361.0,16363507.0,16853688.0,17351822.0,17861030.0,51.75876409636379,52.09097001379539,52.50382425735889,52.9641808172429,53.4221766605845,10.104999542236301,10.8819999694824,11.626000404357901,11.5,11.4250001907349,10.6870002746582,11.628999710083,12.5699996948242,12.447999954223599,12.2370004653931,9.56999969482422,10.190999984741199,10.748000144958501,10.6140003204346,10.664999961853,31.1,35.30733871,40.3,39.81262207,68.5,66.5,64.3,63.3,61.7,64.297,65.168,65.878,66.447,59.105,59.697,60.158,60.533,6.193246393,5.8736165520000005,5.16669085,5.170420234,4.979673187,21243339048.0,20954754378.0,25868165345.0,26312140829.0,23309773923.0,6423437.0,6650519.0,6888188.0,7134980.0,7401485.0,5.129,4.795,4.513999939,4.377,4.107
Zimbabwe,13814629.0,14030390.0,14236745.0,14439018.0,14645468.0,54.60345695856179,54.4731339552859,54.50594050052,54.659410108955,54.861264931922996,5.30200004577637,5.25299978256226,5.1680002212524405,5.086999893188481,4.9539999961853,5.89499998092651,5.84100008010864,5.7389998435974094,5.59800004959106,5.45800018310547,4.68499994277954,4.64200019836426,4.5760002136230495,4.55499982833862,4.43300008773804,33.7,39.92399216,40.48204803,41.04158401,62.0,59.5,58.2,55.9,54.6,60.984,61.719,62.22,62.598,57.778,58.565,59.105,59.50100000000001,9.193971198,7.363047502000001,5.519889771,5.607096172,3.205785124,19963120600.0,20548678100.0,22040902300.0,24311560500.0,21440758800.0,6587744.0,6686030.0,6792647.0,6907202.0,7039493.0,4.61,4.1930000000000005,3.875,3.6919999999999997,3.6630000000000003
